Date,MMM,AOS,ABT,ABBV,ACN,ADBE,AMD,AES,AFL,A,APD,AKAM,ALB,ARE,ALGN,ALLE,LNT,ALL,GOOGL,GOOG,MO,AMZN,AMCR,AEE,AEP,AXP,AIG,AMT,AWK,AMP,AME,AMGN,APH,ADI,ANSS,AON,APA,APO,AAPL,AMAT,APTV,ACGL,ADM,ANET,AJG,AIZ,T,ATO,ADSK,ADP,AZO,AVB,AVY,AXON,BKR,BALL,BAC,BAX,BDX,BBY,TECH,BIIB,BLK,BX,BK,BA,BKNG,BWA,BSX,BMY,AVGO,BR,BRO,BLDR,BG,BXP,CHRW,CDNS,CZR,CPT,CPB,COF,CAH,KMX,CCL,CAT,CBOE,CBRE,CDW,CE,COR,CNC,CNP,CF,CRL,SCHW
31/10/2021,128.9324036,68.95763397,121.2091141,101.3870621,342.9129028,650.3599854,120.2300034,22.24254036,49.47070694,154.0586853,276.3973389,105.4599991,242.5330811,180.1051636,624.3699951,123.0336151,50.71460342,113.6594467,147.5112762,147.7396545,33.75302887,168.6215057,10.26667213,76.45054626,74.21933746,166.6625214,54.86662674,255.7281647,162.5270081,286.474823,129.621994,185.1615753,37.17271805,163.6704407,379.5799866,312.5204468,24.07354164,71.51803589,147.0093079,132.5917816,172.8899994,39.76657486,58.48809433,25.60562515,162.0814667,151.6615143,15.47117424,84.18987274,317.6099854,209.8379364,1784.839966,212.1092224,206.5345001,179.9600067,22.97364044,87.76874542,43.94759369,72.98052216,222.5514069,106.0138168,129.084549,266.6799927,866.8317871,123.5018768,53.50256348,207.0299988,2399.504883,37.86283493,43.13000107,51.49091339,49.37887573,168.637085,61.66832733,58.27000046,84.53524017,95.02619171,89.0120163,173.1100006,109.4599991,146.0494385,35.97731018,141.2825775,44.03340912,136.9199982,22.15999985,191.54039,127.436142,104.0800018,179.1040802,151.028244,117.4248505,71.23999786,23.75224113,52.82045364,448.6799927,78.17472076
30/11/2021,123.6964264,74.60109711,118.275032,101.9263916,341.5844116,669.8499756,158.3699951,20.81871414,50.19164276,147.6122589,264.9933472,112.6999969,258.0454407,176.5143585,611.5300293,118.5648956,49.11885452,100.6276169,141.3849945,141.9419861,32.62818527,175.3535004,9.726313591,74.00164795,71.67897797,146.0622559,48.84048843,238.052002,157.8555145,275.6095276,133.6359406,179.4178162,39.01755905,170.0478058,391.480011,288.9289551,23.66941071,66.22215271,162.4573059,143.0493622,160.3500061,38.39728546,56.95461655,31.01499939,157.470459,143.605484,13.98285389,83.13993835,254.1900024,215.8202209,1817.069946,214.0718842,195.1500702,168.7899933,21.53432655,89.84833527,40.90308762,68.92295837,220.27565,92.675354,116.4339371,235.7400055,831.137207,126.2053452,49.51698685,197.8500061,2083.377686,36.49754333,38.06999969,47.28523254,51.42304993,159.3360748,63.0435791,69.44000244,79.43188477,90.1762085,87.26829529,177.4600067,90.06999969,147.9388428,36.31952286,131.9640961,42.57821655,141.25,17.62000084,181.5319672,125.0040894,95.56999969,182.1687622,141.5369873,111.8001633,71.41000366,23.7846508,56.6111145,365.8699951,73.91750336
31/12/2021,129.2178345,81.01837921,132.3529205,119.7157745,396.2054443,567.0599976,143.8999939,21.63792801,54.13169479,156.1716156,281.8912659,117.0400009,226.7310486,197.7264099,657.1799927,127.3520203,55.10742569,108.8929291,144.3288116,144.1615143,36.95921707,166.7169952,10.31917191,81.2515564,78.68327332,156.8994446,53.10691833,266.5957642,176.8558655,287.0869446,144.1607208,202.9546356,42.45184708,166.4565125,401.1199951,293.6081848,24.69811249,67.76589203,174.5162659,152.9332275,164.9499969,42.2674408,61.88012314,35.9375,164.5012054,147.1555023,15.06694031,96.44123077,281.1900024,231.5138092,2096.389893,227.8017731,206.0937805,157,22.19862366,92.55965424,41.11845016,79.6364975,234.4233704,88.71170044,127.6103897,239.9199982,845.0775146,115.4450912,52.49035263,201.3200073,2378.144043,38.00703049,42.47999954,54.97359848,62.1953125,173.4242401,68.78904724,85.70999908,85.66203308,97.13757324,99.84268951,186.3500061,93.52999878,160.769928,39.13825989,136.2461395,47.87327957,130.2299957,20.12000084,194.1035156,126.4195251,108.5100021,197.0031738,157.1531525,128.3552856,82.40000153,25.62059212,66.13195038,376.7799988,80.32642365
31/01/2022,120.7720795,72.38629913,120.2871094,122.2891235,338.8095398,534.2999878,114.25,19.89206886,58.23862457,136.464035,261.3789673,114.5500031,214.0934143,172.7888947,494.9599915,118.0150375,54.05680847,111.6881409,134.8147736,135.212677,39.68104553,149.5735016,10.31917191,81.00506592,79.94792938,172.8879852,53.93816757,229.2267609,150.5793915,289.6088562,134.0918274,204.912262,38.63186646,155.2817383,340.0100098,270.5567932,30.62116814,65.49237823,171.7742462,134.2927704,136.5800018,44.04561996,68.66414642,31.07749939,153.1285706,143.992569,16.04115105,98.69647217,249.7899933,193.572876,1986.349976,220.2621765,195.4831543,139.9299927,25.31713486,93.35766602,42.6434021,79.26541901,236.9029541,86.68600464,92.84768677,226,759.5878296,117.7470322,53.87058258,200.2400055,2434.543945,36.97822571,42.90000153,57.71448898,54.76170731,151.0371246,64.873909,67.98999786,90.70851898,94.5231781,97.07829285,152.1399994,76.13999939,144.0432892,40.06866455,137.7861938,47.94766235,111.1699982,19.80999947,190.158371,114.91185,101.3399963,181.870575,145.60466,131.5523071,77.76000214,26.03368187,64.34737396,329.7600098,83.76490021
28/02/2022,109.1814957,64.96012878,113.8320389,132.0086517,302.8186035,467.6799927,123.3399963,19.04006195,56.98975754,127.6877289,218.9275665,108.2600021,189.9916534,167.9645691,511.4599915,110.12043,52.73835754,114.0547638,134.5691986,134.4080811,40.0008049,153.5630035,10.09463596,78.45825958,80.86832428,187.0404968,57.19781494,206.7780304,142.0373535,286.3209839,127.2485352,206.0687408,36.89418793,152.5375214,324.1900024,285.9225769,32.8525238,61.41911697,162.4871368,130.6599121,129.4400024,44.79682922,72.20418549,30.68250084,153.3709564,160.9011841,14.90254116,101.7326431,220.2299957,191.9485779,1863.390015,215.1756287,167.6766052,140.25,27.29342461,86.47164917,40.85042572,79.08764648,252.8804779,84.38088989,103.5324707,211.0099945,686.62323,114.9753265,48.31626129,205.3399963,2153.15918,34.72332382,44.16999817,61.07649994,54.90750885,138.695755,66.27596283,74.41999817,96.43146515,103.1506958,89.68494415,151.4299927,84.19000244,148.5601044,40.84061432,144.4779205,50.21626663,109.3300018,20.32999992,176.9691925,114.1770477,96.84999847,166.4026184,130.8226624,138.1151733,82.62000275,25.26626587,76.15605164,291.1600037,80.84132385
31/03/2022,109.3504257,60.51768494,111.6992111,144.8191071,323.1425781,455.6199951,109.3399963,23.07587433,60.06826401,129.6173248,233.0281372,119.3899994,214.9349365,179.4920654,436,105.9505692,56.4228096,129.1085663,138.5651855,139.1495361,41.45046997,162.9974976,9.834240913,86.15503693,89.00421906,179.7911682,58.94900513,228.9715729,155.6121826,286.8653564,130.7955017,220.0262299,36.66939926,157.1910248,317.6499939,318.6999512,38.10818481,58.34156418,171.8257904,128.3232117,119.7099991,46.04250336,83.07391357,34.74499893,169.8265228,172.3920898,14.86479664,110.7005997,214.3500061,214.7019348,2044.579956,225.3834534,166.1958466,137.7299957,33.82415009,86.7221756,38.28252792,72.17201996,248.7749481,80.07870483,106.8970718,210.6000061,710.0389404,114.4972687,45.11638641,191.5,2327.810547,32.93677902,44.29000092,65.43367004,59.25364304,148.3641815,70.84400177,64.54000092,102.2053528,109.4334183,100.4536133,164.4600067,77.36000061,150.3658295,40.47733688,123.758728,53.17033005,96.48000336,20.21999931,210.2157593,111.3832245,91.51999664,172.6067505,134.1946564,149.9179077,84.19000244,28.30560684,96.67005157,283.9700012,80.69775391
30/04/2022,105.9277039,55.59339905,107.5396423,132.3287659,288.6697693,395.9500122,85.51999664,18.45178986,53.43547058,117.0084763,218.258194,112.2799988,187.4108429,162.4659882,289.9100037,110.2549973,53.48498917,117.9510345,113.6973419,114.5548935,44.0842514,124.2815018,10.29427433,85.36479187,88.41545868,168.4517365,54.94832611,220.8491211,144.8482208,253.5619659,123.9994049,212.173996,34.79578018,146.9134064,275.6900024,282.3582153,37.84607697,46.83136368,155.1362457,107.4390488,106.4000015,43.4275322,82.42965698,28.89249992,163.8835907,172.4395142,15.93462181,105.0585785,189.2799988,205.8700409,1955.469971,206.4268036,172.5296173,112.1999969,28.81695175,78.20414734,33.13732529,66.14061737,236.9625702,79.22415924,93.72747803,207.4400024,580.4299316,92.74456787,38.53772736,148.8399963,2190.884521,31.1841011,42.11000061,67.44067383,52.16876984,137.3304749,60.75704575,61.56999969,104.3359833,99.91745758,98.99871826,150.8500061,66.27999878,141.9428253,43.24048615,117.4713745,54.43628311,85.77999878,17.29999924,199.582962,109.9814377,83.04000092,157.4485626,138.6948547,146.6038666,80.55000305,28.27789116,90.82633209,241.5099945,63.4881134
31/05/2022,110.7596817,57.20135498,111.2916794,132.7702179,286.8437195,416.480011,101.8600006,19.91563988,56.90978241,125.1412659,229.5314484,101.0400009,253.1013947,148.0085144,277.6400146,107.7553406,58.0413475,127.4120865,113.3510971,113.6307144,42.91016006,120.2095032,11.47609806,87.46904755,91.73842621,162.7727356,55.10797119,234.6945648,142.8155365,265.0817261,119.295166,235.4784088,34.48432159,161.0013885,260.3599854,270.2791443,43.4679718,54.65615463,146.6819153,114.4752274,106.2399979,45.12964249,83.97460938,25.56999969,157.5126495,168.1539764,17.98770332,108.4164734,207.75,210.3615112,2059.649902,188.7133942,165.5641174,101.3600006,33.5876503,68.49395752,34.54900742,70.78516388,245.2163239,72.29105377,91.35262299,200,621.6848755,107.5552063,42.70669174,131.3999939,2223.842285,34.28580475,41.00999832,67.60193634,54.59093475,139.3218842,58.30039597,65.08999634,109.626236,94.46278381,101.1997223,153.7299957,50.16999817,129.819458,43.87233734,121.1623688,52.8139801,99.26999664,13.88000011,204.6166229,109.8110199,82.83999634,164.4036865,147.7372894,150.4519043,81.44000244,29.76950455,93.0233078,234.0800018,67.30329132
30/06/2022,96.01050568,52.02544785,102.9443283,137.986618,266.843689,366.0599976,76.47000122,18.98491669,51.98642731,116.5179596,225.7392731,91.33000183,203.4237976,130.4152069,236.6699982,94.86906433,53.30309677,118.8782959,108.5694275,108.9809189,33.78125,106.2099991,10.88915348,83.56006622,86.26271057,134.1546936,48.31477737,235.5953674,140.4738464,228.0545502,108.1178513,223.1514435,31.43136597,139.6716003,239.2899933,264.40625,32.27041626,45.97034073,134.7376251,88.79662323,89.06999969,43.25637436,71.7510376,23.43499947,159.0880432,164.4994812,17.70889091,104.4922028,171.9600067,199.1307068,2149.120117,177.7060699,155.3075104,93.16999817,26.95040321,66.44562531,29.07809258,60.01717377,237.1297455,58.13403702,85.64755249,203.9400024,569.9494019,83.30300903,38.21704483,136.7200012,1733.618896,28.37592316,37.27000046,69.46994781,46.09429932,136.4712677,57.28895569,53.70000076,84.02639771,76.42020416,95.02045441,150.0299988,38.29999924,122.522377,44.00053787,98.73226166,49.47314835,90.48000336,8.649999619,169.4568481,110.6714478,73.61000061,152.4988098,111.0106354,137.5149536,84.61000061,27.47525597,80.74201202,213.9700012,60.65937042
31/07/2022,106.2711334,60.47814178,103.5827179,130.5019989,295.3871765,410.1199951,94.47000122,20.22169495,53.83738327,131.7903137,233.0142365,96.22000122,237.8144836,149.0742493,280.9700012,102.4275818,55.81995773,109.7229843,115.8998566,116.2223969,35.4715271,134.9499969,11.34469223,86.11235809,88.61843872,149.0586395,48.91953278,249.643158,146.7719116,258.9889221,121.5083694,226.97612,37.65612411,164.405014,278.9899902,285.8954773,34.49256516,54.144104,160.1537018,103.4366531,104.8899994,42.21989441,76.53135681,29.15749931,174.6514282,167.2879333,16.07836914,113.1517181,216.3200073,228.5964661,2137.389893,195.7191315,182.7384491,110.1900024,23.98184204,70.93845367,31.58143997,54.81251526,234.9943695,68.65682983,95.19469452,215.0599976,626.2293701,94.37062073,40.16225052,159.3099976,1918.677979,32.70416641,41.04999924,66.56484222,50.80706406,153.7036896,63.92716599,68,85.54590607,78.29249573,103.7660446,186.0800018,45.68999863,128.5537262,45.54019547,104.0768356,56.37308121,99.54000092,9.06000042,189.2415314,120.6347046,85.62000275,175.698822,111.5748901,141.8402252,92.97000122,29.43512154,89.93414307,250.5399933,66.29518127
31/08/2022,93.20322418,53.95908356,97.69173431,122.272316,278.2190552,373.4400024,84.87000275,23.16120911,56.1905632,126.0410614,236.9755402,90.27999878,260.8356628,137.9417572,243.6999969,92.15575409,55.92073822,113.8138885,107.8291168,108.7592163,36.49055099,126.7699966,10.52121735,85.6499939,90.80070496,147.1036835,48.9006424,234.1758423,140.7640839,258.3502197,118.2222443,222.1019287,35.89854431,145.5698242,248.3000031,274.3236694,36.29283142,53.05222321,155.1556396,92.0472641,93.43000031,43.4750824,81.64463806,29.96999931,177.1688843,151.454483,15.01675224,106.2974777,201.7400055,231.7155762,2119.209961,183.7988586,176.1757355,116.6800003,23.7581768,54.11413574,31.39462471,53.69120789,242.7951355,63.03873062,82.05351257,195.3800049,623.6183472,86.85389709,38.37869644,160.25,1859.324463,32.20098495,40.31000137,60.8177948,47.35622406,163.8708038,62.00210571,58.61000061,92.46063232,68.21820831,106.9999542,173.7700043,43.11999893,117.0832138,46.49068069,100.8429489,66.93592834,88.44000244,9.460000038,176.3167725,115.8263702,78.95999908,165.6647949,105.2607651,142.8960419,89.73999786,29.44796753,97.82266235,205.25,68.33434296
30/09/2022,82.82234192,46.43635941,92.08622742,122.0449982,248.1652985,275.2000122,63.36000061,20.56751823,53.14557648,119.4564667,220.0021515,80.31999969,257.7408752,127.1251831,207.1100006,87.2796402,48.54586792,117.620285,95.30451202,95.80576324,33.38747406,113,9.496049881,74.96424103,78.34052277,130.5641937,45.13220596,197.9041748,123.4210434,242.8690186,111.7749786,208.330307,32.78110886,133.859314,221.6999969,263.1349487,31.72722626,44.38518143,136.3853912,80.16828918,78.20999908,43.30392075,74.73330688,28.22249985,167.5403595,138.8213501,13.13323689,95.48771667,186.8000031,215.3685303,2141.929932,169.9524841,156.7376404,115.75,19.71383095,46.85173416,28.39525795,50.58261871,215.0559082,57.17703247,70.23052216,267,518.8082275,77.38631439,35.59710312,121.0800018,1628.768555,26.81991577,38.72999954,64.13790894,42.48151016,138.7628479,59.48424911,58.91999817,76.98370361,65.22328186,90.71447754,163.4299927,32.25999832,109.6854401,43.48235321,87.83493805,63.57727814,66.01999664,7.03000021,156.6242065,115.2372818,67.51000214,151.4760437,85.77716827,131.9467926,77.80999756,26.31917763,91.00551605,196.8000031,69.22041321
31/10/2022,94.28253174,52.66720581,94.60521698,134.4847107,275.0386353,318.5,60.06000137,23.95037079,61.57132339,136.2024078,236.7057953,88.33000183,272.7799377,131.7589569,194.3000031,101.9657364,48.19992828,119.2448502,94.16863251,94.32109833,38.25751495,102.4400024,10.2482996,75.86697388,79.67263794,144.2164917,54.18146515,192.3742218,137.8151093,297.9784851,127.7907181,249.876236,37.12353134,137.0102997,221.1600037,277.0506897,42.43857956,52.84223175,151.3265686,86.3915329,91.06999969,54.67666626,90.08870697,30.21500015,183.0595093,129.8290405,15.88469887,99.89413452,214.3000031,230.1364899,2532.879883,161.5836029,163.3366241,145.4400024,26.01548576,47.88921356,33.88626099,51.04280472,227.737442,61.75371552,73.2623291,283.4400024,608.968811,85.08452606,39.2639122,142.5099945,1853.050049,32.05577469,43.11000061,70.42625427,44.97964478,144.2818146,57.8220787,61.65999985,92.02241516,63.24840927,92.04254913,151.3899994,43.72999954,106.104248,49.20417023,101.0335236,72.36826324,63.00999832,9.06000042,208.0066376,122.2377167,70.94000244,167.7125397,91.93673706,153.2895813,85.12999725,26.72078323,100.4701004,212.25,76.73284912
30/11/2022,95.52302551,58.39733887,102.8666763,148.0617676,291.5370483,344.9299927,77.62999725,26.47724915,68.4189682,152.5742645,293.1975098,94.86000061,270.9476013,141.108139,196.6600037,110.6080704,52.01564789,127.2855835,100.6252289,101.086792,38.51383209,96.54000092,11.04303646,83.126091,88.54306793,153.0958099,59.98933792,205.428833,144.5838165,321.289917,140.366745,266.5340271,39.37551498,165.1482544,254.3000031,303.4182129,43.7361908,66.64720917,146.3286438,107.5044479,106.6699982,56.96833038,90.95764923,34.82500076,194.8309784,123.2070847,16.79961586,113.3991241,201.9499969,251.5028992,2579,161.3806152,186.245163,184.0299988,27.47917938,54.57533646,35.58809662,53.09015274,240.641037,77.00032043,84.15492249,305.1700134,675.0502319,85.4486084,42.7977562,178.8800049,2061.174561,36.4571991,45.27000046,72.98075867,52.72085953,143.3684082,58.72377777,63.93000031,98.36545563,62.70901871,94.39732361,172.0399933,50.81000137,110.4934998,49.91094208,98.96949768,76.4395752,69.36000061,9.930000305,227.177536,125.0366592,79.59999847,183.6504059,102.6301956,166.9346313,87.05000305,29.23635864,102.6944504,228.5700073,79.71730042
31/12/2022,90.93528748,55.03233337,104.9798431,148.4567566,258.5111389,336.5299988,64.76999664,26.33076096,68.42848206,147.5467072,292.9253235,84.30000305,211.7035828,133.2181854,210.8999939,102.4426193,51.00859451,128.9016266,87.91131592,88.41233063,38.57529831,84,10.64960003,83.3172226,86.85085297,143.536438,60.41708755,198.1654053,145.212616,301.3707581,137.9192352,244.4221649,37.37636185,158.2796936,241.5899963,295.4066162,43.57749176,61.26856232,128.4366608,95.51810455,93.12999725,59.69740677,86.61968231,30.33749962,184.9618835,120.170639,16.04154015,105.7291183,186.8699951,228.5343933,2466.179932,150.5206451,175.0531006,165.9299927,27.96210098,49.76787567,31.32282257,48.11531448,246.3374329,73.19288635,82.0656662,276.9200134,672.7075806,69.2607193,42.44343567,190.4900055,1997.568726,34.51898575,46.27000046,65.40815735,53.94219589,129.6123962,56.14186478,64.87999725,93.60855865,59.67560577,86.76857758,160.6399994,41.59999847,103.5679092,52.77521896,89.11473083,73.76387024,60.88999939,8.06000042,230.204483,123.6861343,76.95999908,173.8564911,97.79039001,162.064209,82.01000214,28.18380928,80.87223053,217.8999939,80.41266632
31/01/2023,87.26512146,65.41402435,106.1851578,137.0150299,271.4458008,370.3399963,75.15000153,25.25328064,69.912323,149.9425812,304.5659485,88.94999695,274.7578125,147,269.730011,114.4036713,50.33739853,122.1238174,98.48298645,99.51244354,38.00987625,103.1299973,10.78372574,81.39640045,85.94530487,170.5303345,60.39798355,208.950119,149.0901794,338.8763428,143.0522003,234.892395,39.15828705,165.4588776,266.3599854,314.208374,41.61405182,67.98225403,142.6316223,109.3583221,113.0899963,61.19031906,77.29067993,31.50499916,192.0056458,127.4062271,18.0056839,110.8896255,215.1600037,216.0485229,2438.850098,165.3564758,183.2158051,195.4400024,30.05476379,56.67737961,33.55475998,43.13103104,244.3225555,80.95841217,78.87731171,290.8999939,720.7233276,89.58427429,47.51146698,213,2412.708008,40.54801559,46.25,66.56697845,56.4389801,145.2957611,57.70874786,79.69999695,92.97993469,65.8215332,94.92800903,182.8300018,52.06000137,114.0561371,48.61286545,114.0775833,74.12850952,70.44999695,10.81999969,243.5935364,121.1329575,85.51000214,190.8449707,117.8381882,165.2426758,76.23999786,28.30598068,80.39762115,243.25,74.77238464
28/02/2023,82.78092194,63.41390991,97.70378876,142.7182007,258.3136902,323.9500122,78.58000183,22.73808479,65.20916748,139.9746704,271.7536621,72.59999847,248.2631226,136.9768372,309.5,109.693222,47.76603699,123.2521133,89.73470306,89.97670746,39.18291092,94.23000336,10.07041264,77.49850464,81.21206665,169.6140137,58.38216019,185.2106628,134.3036652,333.0394897,139.7355042,217.4922943,38.05379105,177.8621063,303.6099854,299.7835999,36.02859116,68.47747803,145.9382477,114.1960373,116.2799988,66.56289673,74.66524506,34.67499924,183.7944946,123.0815353,16.71514702,107.1051788,198.6900024,210.3174744,2486.540039,160.7715454,176.9336548,200.3099976,29.15174103,54.89755249,32.43878937,37.98109436,227.2058563,75.83917999,72.00222778,269.8599854,654.480835,85.54534149,47.80272675,201.5500031,2501.817627,43.26750183,46.72000122,63.18594742,57.33427429,136.0384369,55.3639679,84.77999878,90.16602325,57.82123184,94.72899628,192.9400024,50.75999832,106.2339401,49.16517639,105.0855179,72.65074158,69.04000092,10.61999989,231.2927094,124.8575592,85.13999939,197.6375427,111.8171844,152.6063843,68.40000153,26.31526375,81.90441132,219.3399963,75.4894104
31/03/2023,80.76020813,66.81505585,97.26196289,147.7907562,278.0215759,385.3699951,98.01000214,22.18529892,61.73580551,136.3957062,274.6406555,78.30000305,216.1875305,115.9954224,334.1400146,104.3162155,49.75046158,106.0534668,103.3553314,103.627655,38.45606232,103.2900009,10.28737068,81.56343842,84.00006104,160.8013763,48.43519592,191.1315002,140.1491699,297.7123108,143.7121277,226.96521,40.22553635,191.1918182,332.7999878,310.8659058,33.85072708,61.00193405,163.2536163,120.763649,112.1900024,64.53748322,74.72153473,41.96500015,188.2306671,116.0091019,17.01568413,106.6779327,208.1600037,214.212326,2458.149902,158.224823,173.7677002,224.8500061,27.49409485,53.82323837,27.22351837,38.56103516,240.7203369,72.27763367,73.53859711,278.0299988,639.8016968,82.7566452,42.69173813,212.4299927,2629.099121,42.26068115,50.02999878,63.50664139,62.33819199,142.3860779,56.69696045,88.77999878,90.18490601,48.68765259,94.75146484,210.0899963,48.81000137,98.00579071,51.46803665,92.63864136,72.9292984,64.27999878,10.14999962,220.9518738,132.8436127,72.80999756,190.2854614,104.7558517,157.0700073,63.20999908,27.86655998,69.12621307,201.8200073,50.74608612
30/04/2023,81.61306763,66.27866364,106.6386108,141.4293823,273.7227173,377.5599976,89.37000275,21.95295334,66.83580017,133.7440796,281.4778137,81.97000122,181.3886261,114.6931305,325.2999878,107.9814072,51.80053329,110.7909927,106.9522934,107.83255,40.94682693,105.4499969,9.916736603,83.99928284,85.32020569,157.8648529,51.01276016,192.6004791,141.8329773,296.3718567,136.3945007,225.0781403,37.1490593,174.3818359,313.9200134,321.2105713,34.81671906,61.22407532,167.9859161,111.1285095,102.8600006,71.38394928,73.23947144,40.04000092,204.7110443,118.9656067,15.84058571,108.3679199,194.7899933,211.6817474,2663.310059,169.8144073,169.4460754,210.7100067,27.85610771,51.9383049,27.87078857,45.33012772,257.0283203,68.81472778,79.17863464,304.230011,641.7905273,84.95991516,40.3715477,206.7799988,2662.701416,41.41736221,52.11999893,61.68289185,60.87677002,141.2591705,63.57920074,94.76999664,88.37214661,48.0039444,96.18173981,209.4499969,45.29000092,102.8761673,51.1758728,93.73688507,79.30458069,70.02999878,9.210000038,212.4046936,138.2468262,76.66000366,165.5832062,102.903038,163.6820221,68.93000031,28.82192993,68.25844574,190.1199951,50.61045456
31/05/2023,72.78357697,62.05678558,98.4623642,129.1132813,298.7521973,417.7900085,118.2099991,18.31577873,61.83213043,114.2300873,257.3615112,92.12000275,189.2814636,104.792099,282.6600037,102.3712158,48.34340286,103.7947693,122.4261932,122.9283142,38.28369141,120.5800018,8.820068359,76.54065704,77.43215942,155.1447144,50.8107872,173.8012238,138.8598175,291.3070068,143.4550476,209.1101837,37.13921356,172.2587738,323.5899963,304.5267639,30.02646828,65.00439453,175.7230682,131.3952637,88.08000183,66.27762604,66.664505,41.58499908,197.1054688,116.5839005,14.10143757,110.1523056,199.3899994,201.0880432,2386.840088,163.7983551,156.4812317,192.9100037,26.13765526,50.15834808,26.4525032,38.71314621,235.0995941,67.10637665,81.15111542,296.4100037,628.7385864,81.45042419,38.10604477,205.6999969,2486.72168,38.28668594,51.47999954,59.53041458,78.5091629,142.5317688,61.65573502,115.9499969,88.07954407,43.7847023,90.14595032,230.9100037,41.00999832,97.65991211,47.64163208,101.0876465,79.49775696,72.20999908,11.22999954,199.7361298,131.5341797,74.91999817,168.2167358,100.7527542,167.3983459,62.40999985,26.86051941,59.00705719,193.3800049,51.31621933
30/06/2023,78.0721283,70.6364212,105.2388916,126.0903931,301.3498535,488.9899902,113.9100037,19.2343483,67.21512604,118.9798431,288.1322021,89.87000275,218.5780182,105.987709,353.6400146,117.7555847,49.30162811,105.2229614,119.2676468,120.5369034,39.86095047,130.3600006,9.131147385,77.69311523,78.43824768,170.4478455,55.69986725,184.2519073,137.2256165,324.1884766,160.3444214,210.4085541,41.92299271,189.7600403,330.269989,340.9862671,32.28459167,74.68939972,192.2990112,142.4746399,102.0899963,71.17475128,71.29751587,40.51499939,216.6305389,122.1512527,14.29865932,111.1651611,204.6100006,212.707962,2493.360107,179.7819061,167.6614227,195.1199951,30.31968307,57.0703125,27.52710533,43.62529755,257.6662292,76.58669281,80.99235535,284.8500061,665.7166138,88.42182922,42.2010231,211.1600037,2676.598145,42.2423172,54.09000015,59.07774734,84.73688507,161.6447906,68.09531403,136,89.70537567,52.7187767,90.54901886,234.5200043,50.97000122,102.7240601,43.0800972,106.0930557,91.83988953,83.69999695,18.82999992,238.8581848,137.086792,80.70999908,179.7877808,112.1627579,189.3180542,67.44999695,27.75554848,66.59518433,210.25,55.20218658
31/07/2023,86.97214508,70.77902985,107.9841919,141.5400696,310.0590515,546.1699829,114.4000015,20.22412491,69.66105652,120.4837952,293.7115173,94.5,207.9866638,117.3718948,377.8900146,114.6552277,50.90823746,108.7355499,132.2406158,132.6334381,39.96654129,133.6799927,9.38733387,81.49832916,78.94130707,165.809082,58.3522377,180.8032532,141.7245026,340.0875244,157.0955353,221.9041443,43.58115768,194.3576965,342.1000061,315.2182922,38.50902176,79.45410919,194.7576447,149.4239349,109.4899979,73.87530518,80.16724396,38.77249908,211.924408,130.6917114,13.2487936,116.2963104,211.9900055,239.2928314,2481.719971,179.1929932,179.5772552,185.9299927,34.32905579,57.54092026,30.70293808,43.30931473,271.9251404,77.61470795,82.74853516,270.1900024,711.6716919,100.4318008,43.39680099,238.8500061,2944.690918,45.62273407,51.84999847,57.96224213,87.78668213,163.879715,69.68789673,144.4299927,103.3204269,60.99412537,96.14416504,234.0099945,59.02000046,102.931633,43.53005981,113.5138397,88.82937622,82.61000061,18.84000015,258.6941528,138.7456055,83.30999756,183.2855835,122.1307983,183.8774719,68.08999634,28.65058327,78.74003601,209.5399933,64.37657166
31/08/2023,84.44898224,70.65234375,99.80753326,139.0608978,317.3314819,559.3400269,105.7200012,16.7646122,72.21585846,119.7911835,284.2459412,105.0899963,194.6911163,108.6493225,370.1400146,111.6627502,47.52634811,104.9122543,135.6781464,136.8582458,38.91062164,138.0099945,8.91156292,75.40998077,73.79298401,155.1171112,56.64852905,172.2623444,134.0392456,330.7451172,157.9968872,244.9019318,43.61570358,177.0678253,318.8699951,329.9549255,41.69512177,85.3861618,186.503067,150.9038086,101.4499969,73.08605957,75.22507477,48.80749893,227.9375763,136.0533447,13.49515533,111.499649,221.9400024,246.4059906,2531.330078,174.6051331,183.8420258,212.9100037,34.90928268,53.58088684,27.73714638,39.1464119,272.7352295,71.44664764,77.86342621,267.3599854,674.770813,101.9460983,42.92800522,224.0299988,3077.741455,40.08959198,53.93999863,57.45895767,90.15463257,181.7296448,73.41709137,145.0399933,109.3438644,61.12228775,87.35002899,240.4400024,55.25999832,101.5446167,39.6159668,99.85275269,84.80889893,81.68000031,15.81999969,274.2643738,149.2548218,85.05000305,207.4760437,123.0755844,173.5874176,61.65000153,26.73564148,74.30594635,206.8200073,57.82921982
