Simulación,Start Date,End Date,Metodología,Rendimiento Anual Promedio,Desviación Estándar,Rendimiento Efectivo,Downside Risk,CAGR,Sortino ratio
700,2017-08-09,2022-08-09,SVR-CPO,0.14169011122543518,0.23178623584557026,0.7793743992795501,0.19945348649497605,0.1221743056222857,0.49981633802097625
700,2017-08-09,2022-08-09,XGBoost-CPO,0.14809152909478612,0.23115632928122715,0.8391793249286315,0.19873916815000636,0.12961918912714188,0.533822950364315
700,2017-08-09,2022-08-09,EqualWeight,0.15227839437229637,0.22219984030946152,0.8978764406517479,0.19141024673924198,0.13674016797884847,0.5761363158500523
700,2017-08-09,2022-08-09,MinVar,0.14786617935279955,0.19392101176702833,0.9122995960466249,0.17182500278210167,0.1384629362148284,0.6161279071070511
700,2017-08-09,2022-08-09,MaxSharpe,0.21454642484422642,0.23480474138949312,1.5584603818628162,0.19709139778347393,0.20672111115532132,0.8754640069770432
701,2011-02-10,2016-02-10,SVR-CPO,0.14034968175922205,0.17467833157938323,0.8751521432711138,0.12915708278910715,0.1340045014007618,0.7614733906603585
701,2011-02-10,2016-02-10,XGBoost-CPO,0.14157762519611114,0.18825908331572305,0.8635498638033297,0.13800954950652067,0.13259751942947506,0.7215270649905736
701,2011-02-10,2016-02-10,EqualWeight,0.13755496760648442,0.17135468624742733,0.8542804910831425,0.1292708345042936,0.13146839927628662,0.7391842713238665
701,2011-02-10,2016-02-10,MinVar,0.1408119536333725,0.13987478140391035,0.9319369496863594,0.1049072501687544,0.14079187898674173,0.9418982336723442
701,2011-02-10,2016-02-10,MaxSharpe,0.20496545396891697,0.1552401010860457,1.6364571952739726,0.11258698824638677,0.21399157680326875,1.447462593210872
702,2019-06-08,2024-06-08,SVR-CPO,0.16452982076740005,0.2209203569905002,1.0239716061223527,0.17296905578360902,0.15137221065814677,0.7083915687248105
702,2019-06-08,2024-06-08,XGBoost-CPO,0.14256454250729203,0.2215311350497611,0.8108831697620498,0.17092196756644132,0.12604802503644374,0.5883652285257028
702,2019-06-08,2024-06-08,EqualWeight,0.14145545231545037,0.22480420895439307,0.7943467895673257,0.1743347175819633,0.12398477943197372,0.5704856364521397
702,2019-06-08,2024-06-08,MinVar,0.0921689959977477,0.19766510003133075,0.44135612591689877,0.1566945357298942,0.07582398943091406,0.32017067962234275
702,2019-06-08,2024-06-08,MaxSharpe,0.20058399645306887,0.22400021530598221,1.4178760458564166,0.17869577686440766,0.19304088197225178,0.8874524022657828
703,2016-09-20,2021-09-20,SVR-CPO,0.1577410669921286,0.1897378069931125,1.0173237746552148,0.17629868400062118,0.15070358678549267,0.6565055641125532
703,2016-09-20,2021-09-20,XGBoost-CPO,0.15762497000431683,0.19384176094803066,1.0089078514786802,0.17379470969416633,0.14974174202927104,0.6652962579113416
703,2016-09-20,2021-09-20,EqualWeight,0.15875498627056148,0.18888377026558173,1.0304177947339057,0.1710325901796587,0.15219372208794368,0.6826475945193714
703,2016-09-20,2021-09-20,MinVar,0.1419231304225207,0.17184162757693608,0.8954775019076351,0.14696270037170253,0.1364526125529053,0.6799217091805748
703,2016-09-20,2021-09-20,MaxSharpe,0.16481115422901835,0.2020815544501551,1.066920447756519,0.1720496691573148,0.1563076173035851,0.7138122080125892
704,2011-05-01,2016-05-01,SVR-CPO,0.1484163592643917,0.18099591360933787,0.9427193387343291,0.13417629018989985,0.14197956797452926,0.7931085224802422
704,2011-05-01,2016-05-01,XGBoost-CPO,0.14618600064088239,0.18596123557232322,0.9124468480065431,0.13336041269305215,0.13839965579175972,0.7812363394576559
704,2011-05-01,2016-05-01,EqualWeight,0.14293442564177922,0.1747833215790219,0.9004139577580796,0.13112911187614165,0.13696409066377768,0.7697331599188827
704,2011-05-01,2016-05-01,MinVar,0.15468197624267502,0.1396785853998296,1.0730237559438147,0.09949125191775568,0.1568974451810845,1.1325817503615636
704,2011-05-01,2016-05-01,MaxSharpe,0.2512031079976098,0.21820186939525876,2.1397291853517912,0.15384773364750678,0.2570068438985309,1.359806238530184
705,2018-06-26,2023-06-26,SVR-CPO,0.16971819183282094,0.25572228008447895,0.990424933495714,0.19869277460143722,0.14761798701814755,0.6427923314726166
705,2018-06-26,2023-06-26,XGBoost-CPO,0.19988055939404195,0.24516072795789703,1.3479309641592865,0.18124599723760154,0.18617076194116988,0.8710843924849327
705,2018-06-26,2023-06-26,EqualWeight,0.1718499354546776,0.2451998748324419,1.038424077984906,0.1939201120750089,0.15310107575402188,0.6696053032624654
705,2018-06-26,2023-06-26,MinVar,0.113024760063487,0.20893558009085456,0.5805120880052841,0.18038976959575095,0.0958850639519786,0.3937294239171752
705,2018-06-26,2023-06-26,MaxSharpe,0.12679686580864394,0.23034919240606577,0.6545981688863745,0.18071784167584998,0.10597292730676378,0.46922243549556325
706,2016-11-26,2021-11-26,SVR-CPO,0.27685135175235437,0.2152715941300295,2.5829490033513536,0.18279259760992936,0.2908129141533278,1.2847968398234368
706,2016-11-26,2021-11-26,XGBoost-CPO,0.2104000719443473,0.20875395089998783,1.5812757483863544,0.1832903788135202,0.20886598383481458,0.918761110290888
706,2016-11-26,2021-11-26,EqualWeight,0.24131548203659098,0.21566495276924005,1.99396510440946,0.19070842168117103,0.24526673692578216,1.0451320412572516
706,2016-11-26,2021-11-26,MinVar,0.22697815262346666,0.17921471278062812,1.8902712930580683,0.1547766343835505,0.23651771711728964,1.1951297000364671
706,2016-11-26,2021-11-26,MaxSharpe,0.28969660000408787,0.18791335760868186,2.930466785641037,0.15519402709962085,0.31493747694207364,1.5960446715200485
707,2018-09-15,2023-09-15,SVR-CPO,0.19389091913913076,0.25420485393619724,1.2521487928118686,0.19716630343712652,0.17632972330450647,0.7703695636184941
707,2018-09-15,2023-09-15,XGBoost-CPO,0.15283980336867684,0.2655521861740433,0.8039865558808972,0.21971789479504478,0.12526205841890348,0.504464160609537
707,2018-09-15,2023-09-15,EqualWeight,0.15475201063509975,0.24735550423117866,0.8650018884156785,0.2004403728800911,0.1327739861067807,0.5625214572043881
707,2018-09-15,2023-09-15,MinVar,0.1509871793420999,0.21544369948638167,0.9007010626988556,0.17219851249088933,0.13707837660879751,0.6329159164360737
707,2018-09-15,2023-09-15,MaxSharpe,0.17739733528299104,0.24470469897756633,1.0977291028681022,0.1872180787847859,0.15973480464702328,0.7232065202348074
708,2017-12-15,2022-12-15,SVR-CPO,0.17296854645606685,0.25367853383564,1.0301039765911377,0.193129910693348,0.1521580987637574,0.6781370425009874
708,2017-12-15,2022-12-15,XGBoost-CPO,0.20869371497737232,0.24132145019138956,1.4678609015650572,0.18009562209196142,0.19804981968407276,0.9255844925106189
708,2017-12-15,2022-12-15,EqualWeight,0.18572962328771864,0.23822335975636713,1.2059856229559776,0.1874173569377258,0.17146668991072755,0.7668960102530763
708,2017-12-15,2022-12-15,MinVar,0.1803871562513763,0.18991758135754536,1.2626743794497064,0.1561280077557999,0.1774273569505842,0.8863698335780207
708,2017-12-15,2022-12-15,MaxSharpe,0.20070439411647503,0.22525773758550718,1.4145860300226825,0.18271381924709237,0.19283128159923102,0.8685954613090963
709,2012-10-21,2017-10-21,SVR-CPO,0.2201401194978861,0.1375611636663221,1.88546808722753,0.0936937865274307,0.23610640523225634,1.901301314636612
709,2012-10-21,2017-10-21,XGBoost-CPO,0.20278023158604758,0.1397487689410431,1.640108282611481,0.09971820282062856,0.2143276750066785,1.6123458610185382
709,2012-10-21,2017-10-21,EqualWeight,0.22296950932683746,0.13162770931481124,1.9384964436354002,0.09264783375061761,0.24061735497941306,1.9533053499551583
709,2012-10-21,2017-10-21,MinVar,0.13723401572667643,0.11602377167576318,0.9280705248199126,0.07833031006324197,0.140334832441535,1.215800315992453
709,2012-10-21,2017-10-21,MaxSharpe,0.24087266700076276,0.16293936999349495,2.1413074824402374,0.11426046918667644,0.2572906959780632,1.7405203078227223
710,2010-10-05,2015-10-05,SVR-CPO,0.20224016632231695,0.19602546698009918,1.510545069881894,0.1452504917462321,0.20216630463074625,1.1031987871151125
710,2010-10-05,2015-10-05,XGBoost-CPO,0.18539021225789157,0.21799782382586214,1.2545890575837215,0.1622146992611415,0.1765845648633515,0.8839532601608112
710,2010-10-05,2015-10-05,EqualWeight,0.19841075824011004,0.19833896456166789,1.4571417300156155,0.14724864119192832,0.1970071164841405,1.0622220821463442
710,2010-10-05,2015-10-05,MinVar,0.15106414432456935,0.14521614279975315,1.027732770777087,0.10268340383805159,0.1518887868961165,1.0621399393477569
710,2010-10-05,2015-10-05,MaxSharpe,0.1205307618911607,0.19287877783777918,0.6695337479546448,0.14487815317235014,0.10796268896976402,0.5420469558149242
711,2016-07-06,2021-07-06,SVR-CPO,0.22469645403347444,0.20546865427205357,1.7829134512743772,0.16956317542784163,0.2271908582055111,1.0774536014231564
711,2016-07-06,2021-07-06,XGBoost-CPO,0.21122868521182492,0.20714164753990624,1.5955624565228566,0.17428561571089612,0.21020136747273277,0.9709848085945336
711,2016-07-06,2021-07-06,EqualWeight,0.22158890246200247,0.19870945519648778,1.7585896894261066,0.17016049859751944,0.22503779761855758,1.0554088871517944
711,2016-07-06,2021-07-06,MinVar,0.10186989776797398,0.17297471197137199,0.5481771659849055,0.1444993325698477,0.09136325951453927,0.41432646575744025
711,2016-07-06,2021-07-06,MaxSharpe,0.287208022301005,0.22947151409902403,2.711575107549034,0.17730293723357882,0.29995179030096897,1.3829890588781846
712,2019-09-04,2024-09-04,SVR-CPO,0.12416951502017737,0.2477776581261036,0.5993963682643337,0.18930720916900437,0.09843528667470847,0.4340538079921741
712,2019-09-04,2024-09-04,XGBoost-CPO,0.1837255799631626,0.2763861628560288,1.078893127048794,0.20875713607656682,0.1575515426776064,0.6789017258369613
712,2019-09-04,2024-09-04,EqualWeight,0.16763995970237486,0.2505533011530581,0.9831328544914735,0.1934805002121999,0.14668979837431118,0.6493675567541903
712,2019-09-04,2024-09-04,MinVar,0.12095153027200843,0.23013117900798058,0.6077601786407736,0.18272312037018915,0.09958124175733563,0.43208287003886564
712,2019-09-04,2024-09-04,MaxSharpe,0.10043540814424749,0.2412720292673902,0.4320425104569241,0.1802485737947303,0.07443062266791411,0.3241934563698384
713,2018-10-14,2023-10-14,SVR-CPO,0.21636801279256326,0.22478433501772765,1.6144211550913936,0.1715343837523665,0.21195512211022205,1.0165193063816726
713,2018-10-14,2023-10-14,XGBoost-CPO,0.18825454244527534,0.22839359629239828,1.2599931567207143,0.17611334381564026,0.17714814091969533,0.8304569050621068
713,2018-10-14,2023-10-14,EqualWeight,0.1771826212127468,0.2244232056196855,1.1465629505731258,0.17828430378907506,0.1650855333343113,0.7582418549457888
713,2018-10-14,2023-10-14,MinVar,0.1383347836093278,0.19731706601781235,0.8177293868919961,0.1624214945879158,0.1269715489849046,0.593115977991346
713,2018-10-14,2023-10-14,MaxSharpe,0.16142012726005742,0.2407559000189149,0.9455758345430054,0.18202602256195863,0.1423982981740024,0.6560607410921633
714,2013-02-02,2018-02-02,SVR-CPO,0.16421567513085403,0.13191262542834786,1.18902761851436,0.0988069830319662,0.16965980306238326,1.2369133373024315
714,2013-02-02,2018-02-02,XGBoost-CPO,0.1471327351869004,0.1298605070785636,1.0112798014735023,0.09639597939752273,0.150013154785696,1.0906340268959618
714,2013-02-02,2018-02-02,EqualWeight,0.17140552436257325,0.12590444419159472,1.2786622006868957,0.09341274467868776,0.17908681708268626,1.3853090903997094
714,2013-02-02,2018-02-02,MinVar,0.13156728111090563,0.11059691124430487,0.8815035007245213,0.07849900987404994,0.13477176869842045,1.1409988642482816
714,2013-02-02,2018-02-02,MaxSharpe,0.14194043150507615,0.1408606319538851,0.9448180596427413,0.09890519972452301,0.14230928245164387,1.0104669095602308
715,2019-02-17,2024-02-17,SVR-CPO,0.19758367817145456,0.2624031592514187,1.2701035140812378,0.21399034104240716,0.17819962867704375,0.7270593495648573
715,2019-02-17,2024-02-17,XGBoost-CPO,0.16366677281909559,0.24474550259298583,0.9586224749798458,0.19505793859689216,0.14392655296034396,0.6237468400121505
715,2019-02-17,2024-02-17,EqualWeight,0.18133405996429158,0.24654146745945857,1.1359014466543944,0.20097931355478293,0.1639257239718046,0.6932756287194298
715,2019-02-17,2024-02-17,MinVar,0.1520768403294871,0.20565442989891247,0.9319906929501001,0.17681491415331363,0.1407982267705632,0.6225540467363577
715,2019-02-17,2024-02-17,MaxSharpe,0.14915313589843598,0.21453683323084224,0.8862256974923763,0.17465270154982937,0.13534088559306579,0.6135212049260206
716,2011-10-15,2016-10-15,SVR-CPO,0.2276262384379612,0.15566537641078873,1.9562880055362188,0.10970260200576763,0.2419688378016469,1.6920860129480053
716,2011-10-15,2016-10-15,XGBoost-CPO,0.24974243891154796,0.17791818570441065,2.2431478410467593,0.1214091835090144,0.2651773201454821,1.711093287239869
716,2011-10-15,2016-10-15,EqualWeight,0.22531617571531248,0.16525050924980095,1.8996821819019667,0.11665625423383853,0.2371778050818072,1.5714217546180895
716,2011-10-15,2016-10-15,MinVar,0.17481307949606326,0.12326075135903519,1.3189658912103526,0.08486935052412613,0.18312023129255217,1.5649121700101614
716,2011-10-15,2016-10-15,MaxSharpe,0.12026746874714285,0.18161530806280732,0.6857700558269306,0.1192691159287455,0.11004617966331187,0.6562257809800643
717,2017-05-13,2022-05-13,SVR-CPO,0.23641886409319515,0.2122953721733811,1.936654832370007,0.17081148711425378,0.24046179101833887,1.1382071977580213
717,2017-05-13,2022-05-13,XGBoost-CPO,0.2329591669924942,0.22099923039753533,1.8584617761024766,0.1797793272350789,0.23378352797486035,1.0621864589736536
717,2017-05-13,2022-05-13,EqualWeight,0.20324152810548285,0.2090903762651239,1.4927348562642955,0.17593876018161192,0.20045553725359833,0.9164639328993911
717,2017-05-13,2022-05-13,MinVar,0.1645177369163376,0.17044275813346574,1.1286205544915076,0.14418130936567133,0.1631310095991183,0.8497477062412383
717,2017-05-13,2022-05-13,MaxSharpe,0.19305318316553455,0.2373171958378385,1.2946118049878814,0.18586624770746504,0.1807330553246076,0.812698297989408
718,2018-09-08,2023-09-08,SVR-CPO,0.19287609140728382,0.24503869681482185,1.2676146749349875,0.18894528395124982,0.17794113493449903,0.798517371019494
718,2018-09-08,2023-09-08,XGBoost-CPO,0.2029197331639116,0.25658636303051935,1.3542191877449503,0.17505993267496783,0.18680552929247796,0.9192265226257671
718,2018-09-08,2023-09-08,EqualWeight,0.16890676502710011,0.23391599761334927,1.0374024625403728,0.17827598753495608,0.15298545472874991,0.7118556277929265
718,2018-09-08,2023-09-08,MinVar,0.06520102656984852,0.20614086378116253,0.24721112915090493,0.16523813266187706,0.045178873329834834,0.1404096390832753
718,2018-09-08,2023-09-08,MaxSharpe,0.20717169574658786,0.28045911119108646,1.3269708721165174,0.19199858880409984,0.18404506753943117,0.8602755716872272
719,2016-09-09,2021-09-09,SVR-CPO,0.19797257519849645,0.19818089558042312,1.4514010273088274,0.16614045615031142,0.19644719483269535,0.9387994881715274
719,2016-09-09,2021-09-09,XGBoost-CPO,0.19891883708079022,0.1992852687864791,1.459732124447377,0.17310011356785723,0.19725942901437343,0.9065207055411678
719,2016-09-09,2021-09-09,EqualWeight,0.17209098109300686,0.19820851604270814,1.1514962097068153,0.17552365054000277,0.16562063795382942,0.7411592722278667
719,2016-09-09,2021-09-09,MinVar,0.13729407824719597,0.16763219733946463,0.8583532445739905,0.1441154447193359,0.1319650640619765,0.6612343210873803
719,2016-09-09,2021-09-09,MaxSharpe,0.1540489617690024,0.19152864328250888,0.9785361878609304,0.16085679182454002,0.1462435745292896,0.6965758827965659
720,2012-09-06,2017-09-06,SVR-CPO,0.202315724013925,0.149539070575594,1.6132434128287234,0.10570309892619782,0.21184589537110843,1.5166605865156124
720,2012-09-06,2017-09-06,XGBoost-CPO,0.18078331377600113,0.14760753759250986,1.3486566727928975,0.10615267391555676,0.18624408827097572,1.30739348013411
720,2012-09-06,2017-09-06,EqualWeight,0.20167984105903863,0.1467518263870984,1.6102275767609857,0.1060635645502131,0.211566019614698,1.5055107919123563
720,2012-09-06,2017-09-06,MinVar,0.15361323362461587,0.11843321513532867,1.0893710300929471,0.08262287455517649,0.15880904526845385,1.3508757014993382
720,2012-09-06,2017-09-06,MaxSharpe,0.17851844170943543,0.18620924633773037,1.248253152332131,0.12629121749262312,0.17592243588309286,1.0809812781907
721,2018-09-06,2023-09-06,SVR-CPO,0.13138874649790397,0.22596292862456124,0.7019939774098722,0.18410587320706437,0.11223850997731044,0.48552903251146257
721,2018-09-06,2023-09-06,XGBoost-CPO,0.14514089485652026,0.23167241036108205,0.8119305561427503,0.18578940798947072,0.12625148932043384,0.5551494887284725
721,2018-09-06,2023-09-06,EqualWeight,0.1427755801289608,0.22146612890044098,0.8113872851537851,0.17897728515820932,0.1261839351935783,0.5630635197079836
721,2018-09-06,2023-09-06,MinVar,0.13973679416898438,0.19865626412857135,0.827840935442961,0.16166876596102683,0.12822274881483642,0.6045496394309435
721,2018-09-06,2023-09-06,MaxSharpe,0.1867630622572138,0.2216332834629089,1.259435957127193,0.17961252570086106,0.1770900822511381,0.805974203036998
722,2010-08-22,2015-08-22,SVR-CPO,0.20653017589801376,0.17281450629671732,1.6232706157558328,0.12815663566238544,0.21277458642774794,1.283820966800739
722,2010-08-22,2015-08-22,XGBoost-CPO,0.18296037522464756,0.1637550898142893,1.3476186150936078,0.12427426164153041,0.1861391962964154,1.134268458832194
722,2010-08-22,2015-08-22,EqualWeight,0.1945543628541804,0.16245102336319045,1.491486156284283,0.12303141703747275,0.20033522646187363,1.239962657730875
722,2010-08-22,2015-08-22,MinVar,0.14213226448592722,0.12340285097065391,0.9684264135384499,0.08627604610070826,0.14506961461495838,1.160603307771486
722,2010-08-22,2015-08-22,MaxSharpe,0.19086401151949978,0.17332437806945264,1.423540535546505,0.12252650741940281,0.19371481737307494,1.2149535203018955
723,2010-12-30,2015-12-30,SVR-CPO,0.22631992769196504,0.17147731276234737,1.8990100375670877,0.12151479752775644,0.23726463979149526,1.5168517040063587
723,2010-12-30,2015-12-30,XGBoost-CPO,0.22953518060111142,0.17017916676532202,1.9496742153943294,0.12109109987438862,0.24155989020641733,1.5487115138573122
723,2010-12-30,2015-12-30,EqualWeight,0.2161972364419843,0.16573265322146163,1.7684085414519166,0.12210758982334029,0.2259087514211937,1.4265881153989275
723,2010-12-30,2015-12-30,MinVar,0.13402422290753402,0.11825855254448353,0.8946278931310434,0.08129772665987575,0.1363507020333754,1.1319409125981414
723,2010-12-30,2015-12-30,MaxSharpe,0.21001179663877567,0.176575699243835,1.6586678655933227,0.12915947993236626,0.21603043747435646,1.3008088661146222
724,2010-11-27,2015-11-27,SVR-CPO,0.18458562504968526,0.20340786454103768,1.2816478395857271,0.15239196695557755,0.17939567950910673,0.9356505326245257
724,2010-11-27,2015-11-27,XGBoost-CPO,0.18481244970439506,0.19915296139216887,1.2944079475848183,0.14521615515466615,0.18071207202071138,0.9834473964159774
724,2010-11-27,2015-11-27,EqualWeight,0.20521553788895344,0.1945255285402838,1.5540006850702834,0.14649349557636193,0.20630006858327432,1.1141487015979825
724,2010-11-27,2015-11-27,MinVar,0.19125743167008938,0.1372033505607444,1.497771497807026,0.10090645608647884,0.2009403229315374,1.4791663235320918
724,2010-11-27,2015-11-27,MaxSharpe,0.14554723886995294,0.1705360115997369,0.9339370433207301,0.1186507968301373,0.1410280211217021,0.8727058025425072
725,2019-02-23,2024-02-23,SVR-CPO,0.24871705763810778,0.2611724699759997,1.9441322739733131,0.20691660184312058,0.24109293886727667,0.9990356297985016
725,2019-02-23,2024-02-23,XGBoost-CPO,0.22117713661018853,0.2542969692929718,1.5861432251192964,0.20650258347507391,0.20932161117092685,0.8676750362874577
725,2019-02-23,2024-02-23,EqualWeight,0.22188410294590474,0.24359790654224772,1.630148702397706,0.1978827048161999,0.21340997456152255,0.9090440880772633
725,2019-02-23,2024-02-23,MinVar,0.15866252201660752,0.2033235653891076,1.002401726931863,0.16912034310951482,0.1489959539678951,0.689819567957369
725,2019-02-23,2024-02-23,MaxSharpe,0.2569532941156143,0.28089184534011846,1.9884018959484089,0.21441349946580926,0.2448035530207946,1.0025175404121003
726,2014-09-25,2019-09-25,SVR-CPO,0.16137708931020556,0.1560380554869442,1.1179980371511902,0.11562943330837766,0.1619676448565448,1.0324109173123168
726,2014-09-25,2019-09-25,XGBoost-CPO,0.12746559401845245,0.15634096987600432,0.7854967263547377,0.11470909033211102,0.12294556789650457,0.74506382860337
726,2014-09-25,2019-09-25,EqualWeight,0.144168441814929,0.1523234691644641,0.9480254419813936,0.11304453480181316,0.14268586363541425,0.9037893074092271
726,2014-09-25,2019-09-25,MinVar,0.1456146310460977,0.12506853881787494,1.000048066303168,0.08889372719434038,0.1487256795986176,1.1656011545063727
726,2014-09-25,2019-09-25,MaxSharpe,0.20784510395955524,0.17651426898642902,1.630256903217893,0.1283573856469615,0.21341995937865943,1.2920573531756188
727,2019-05-30,2024-05-30,SVR-CPO,0.2115224438125843,0.27093791722081206,1.4088542690598902,0.21390168600070628,0.19214960173891593,0.7925250472874934
727,2019-05-30,2024-05-30,XGBoost-CPO,0.2239116818605605,0.25354015434496524,1.6228335305944408,0.2034805202144058,0.21260614179589532,0.894000475666573
727,2019-05-30,2024-05-30,EqualWeight,0.20882458786495553,0.2497906888230423,1.4427109315522846,0.20062310359143054,0.19548070273216678,0.831532285557172
727,2019-05-30,2024-05-30,MinVar,0.180483516421397,0.20690776945446837,1.2259383366198087,0.17167244037216547,0.17347568274427538,0.8066729646364972
727,2019-05-30,2024-05-30,MaxSharpe,0.2794142224746277,0.24207219812113526,2.520261201836564,0.1849229707734763,0.2860862736339931,1.2838546854487387
728,2012-04-10,2017-04-10,SVR-CPO,0.15604180474988033,0.143280525007145,1.081856965556276,0.10407193974420384,0.15797423783913533,1.0957978205285805
728,2012-04-10,2017-04-10,XGBoost-CPO,0.15890212617881688,0.15003125346178162,1.1015858787460426,0.1081061675172844,0.1601609953759513,1.081364078142222
728,2012-04-10,2017-04-10,EqualWeight,0.15879360038733978,0.1369499721907642,1.1203263884780554,0.09878137906660413,0.16222304172323,1.1823442990058963
728,2012-04-10,2017-04-10,MinVar,0.16806607357793235,0.11819645892635805,1.2484853293320524,0.08142852098711631,0.17594672569621994,1.5481808099876777
728,2012-04-10,2017-04-10,MaxSharpe,0.12618267302932812,0.15935634131327248,0.7699236121873978,0.10818174852140208,0.12097956119077957,0.7781596635283989
729,2014-01-21,2019-01-21,SVR-CPO,0.12101652366477367,0.13223687722012709,0.7590236559946519,0.10039895463588332,0.11959526248602237,0.7870253624785509
729,2014-01-21,2019-01-21,XGBoost-CPO,0.14195415504688425,0.132936043637966,0.9534229185989693,0.10098767865162737,0.14331846725551212,0.989765844521405
729,2014-01-21,2019-01-21,EqualWeight,0.1418801038959623,0.12998999321327873,0.9564977202168881,0.10118961707456212,0.14367822009575915,0.9870588187162039
729,2014-01-21,2019-01-21,MinVar,0.14504351469857837,0.11153716109806121,1.0103530373057934,0.08216278475297048,0.14990713936046673,1.2541385373972853
729,2014-01-21,2019-01-21,MaxSharpe,0.1494965087241305,0.13700169434000717,1.0234457287416792,0.09749556235076033,0.15140124201914018,1.102578477750502
730,2018-08-03,2023-08-03,SVR-CPO,0.132811314820717,0.2496225091504484,0.6657651241177946,0.19638626535765485,0.10746196930451424,0.4624117407362129
730,2018-08-03,2023-08-03,XGBoost-CPO,0.1708045660741881,0.2476264952036022,1.0212007313817182,0.1930095761721848,0.1511455994128339,0.6673480592448993
730,2018-08-03,2023-08-03,EqualWeight,0.1419053597669442,0.2505337776233037,0.7413709702932045,0.2013627692670237,0.11733873858957056,0.4961461353089628
730,2018-08-03,2023-08-03,MinVar,0.11821371395099552,0.19908521613729083,0.6390293997481997,0.16553026537630405,0.10388345607348781,0.4604216260859426
730,2018-08-03,2023-08-03,MaxSharpe,0.13722347177732913,0.2052770493788903,0.7924853802603737,0.16008176133441965,0.1238233844469463,0.5948427290127201
731,2013-06-03,2018-06-03,SVR-CPO,0.1999795002719341,0.13612374568433666,1.611527875606261,0.10406486680198929,0.2116867217132017,1.5180867965029112
731,2013-06-03,2018-06-03,XGBoost-CPO,0.1892597462349877,0.13540846969906636,1.47565261817121,0.10008316231869022,0.1988054842109428,1.4713738337531268
731,2013-06-03,2018-06-03,EqualWeight,0.1928402051459059,0.13125546199012997,1.5276991319511115,0.09913170850451586,0.20380489066656304,1.5216140972596524
731,2013-06-03,2018-06-03,MinVar,0.10701380699351248,0.11391231458860909,0.6587970708556787,0.08163093876532622,0.10653376443767315,0.7964358609229656
731,2013-06-03,2018-06-03,MaxSharpe,0.18004643753724944,0.1468240488709397,1.3445004007017065,0.10401865506427746,0.18582388873133548,1.3271315366646952
732,2011-05-12,2016-05-12,SVR-CPO,0.19214287364887062,0.18572891670426914,1.4100425557658642,0.13828011733007867,0.19226714763203523,1.085787867032794
732,2011-05-12,2016-05-12,XGBoost-CPO,0.19438130320502434,0.17968384038030805,1.4516061010298582,0.12756327962595493,0.19634975251857023,1.194554605775593
732,2011-05-12,2016-05-12,EqualWeight,0.17742232685369855,0.1726335079964908,1.264535173568862,0.13096752306569084,0.17751560065513727,1.0340145685260707
732,2011-05-12,2016-05-12,MinVar,0.17280236552437517,0.13806005521287665,1.273319437028948,0.10293025326544698,0.17842734219436807,1.2707863953958098
732,2011-05-12,2016-05-12,MaxSharpe,0.23194495285749053,0.15870605823219652,2.013855508731768,0.11120146985662512,0.24676656940764974,1.7081154871638962
733,2010-07-05,2015-07-05,SVR-CPO,0.22149030783277818,0.14208538391947614,1.895938288697284,0.09898281901613033,0.23700229516003435,1.8133481104789333
733,2010-07-05,2015-07-05,XGBoost-CPO,0.1874730168480498,0.1533969439071189,1.4199265028459744,0.11597398202660172,0.1933585377179854,1.2543590752508753
733,2010-07-05,2015-07-05,EqualWeight,0.20291954584502692,0.14604543640775036,1.6300861696074902,0.1069424885258444,0.21340420385954273,1.5047297670292952
733,2010-07-05,2015-07-05,MinVar,0.1559334319714511,0.11588863776729667,1.118303059069539,0.08344919333620557,0.1620011154926333,1.3653029755773507
733,2010-07-05,2015-07-05,MaxSharpe,0.21019960881515307,0.1543604543446883,1.7111365726472778,0.11105256114810813,0.22079330750788695,1.5145945944536054
734,2016-06-11,2021-06-11,SVR-CPO,0.19470932227083448,0.2100196948962958,1.3845167477207054,0.17526828966623365,0.18984505355153702,0.871288939725728
734,2016-06-11,2021-06-11,XGBoost-CPO,0.20179763755465632,0.2154948159320045,1.4558753635686226,0.18410643337919017,0.19688369097775715,0.8679633547923508
734,2016-06-11,2021-06-11,EqualWeight,0.19878595209025765,0.19443531522389093,1.47272439270616,0.16523333285944836,0.19852171939502683,0.9488760492631576
734,2016-06-11,2021-06-11,MinVar,0.16428379355254719,0.16219785147587304,1.1404480393160674,0.1286111689714074,0.16442088915127773,0.9508022866951243
734,2016-06-11,2021-06-11,MaxSharpe,0.10294420158031689,0.1882652379909208,0.5360802424856757,0.14926799920780726,0.08965216246138219,0.40828712050646476
735,2019-08-05,2024-08-05,SVR-CPO,0.20696450755231635,0.23182847535294815,1.4735111094113473,0.18011906050984902,0.19847914526155797,0.9158636908573925
735,2019-08-05,2024-08-05,XGBoost-CPO,0.17339994865925035,0.22406527571775398,1.1090605559462126,0.1724462809687822,0.16089035134773622,0.7619761233530896
735,2019-08-05,2024-08-05,EqualWeight,0.16564842247042913,0.219935434495922,1.0373792303311382,0.16925278982536454,0.1528929926989162,0.7305547081262878
735,2019-08-05,2024-08-05,MinVar,0.11985496487401621,0.1994015350216551,0.6542929270784918,0.15784278267209326,0.10587116474250524,0.4932437426407653
735,2019-08-05,2024-08-05,MaxSharpe,0.11825750572367134,0.1995562761205381,0.6403366628954774,0.15322031526459412,0.10399969136820242,0.49769839979759395
